1	7.853981633974483e-01	2.146018366025517e-01	
2	8.459572975386589e-01	1.540427024613411e-01	
3	8.801189879195483e-01	1.198810120804517e-01	
4	9.018822813149980e-01	9.811771868500196e-02	
5	9.169419341833210e-01	8.305806581667896e-02	
6	9.279826868386274e-01	7.201731316137261e-02	
7	9.364257661502460e-01	6.357423384975402e-02	
8	9.430927338362762e-01	5.690726616372377e-02	
9	9.484914877726021e-01	5.150851222739794e-02	
10	9.529529514142623e-01	4.704704858573772e-02	
11	9.567020195541525e-01	4.329798044584754e-02	
12	9.598969005441126e-01	4.010309945588741e-02	
13	9.626521443407428e-01	3.734785565925725e-02	
14	9.650527402357407e-01	3.494725976425928e-02	
15	9.671630805568465e-01	3.283691944315348e-02	
16	9.690328475730891e-01	3.096715242691095e-02	
17	9.707009895207200e-01	2.929901047927996e-02	
18	9.721984725322474e-01	2.780152746775255e-02	
19	9.735502268486828e-01	2.644977315131725e-02	
20	9.747765498288290e-01	2.522345017117100e-02	
21	9.758941348377806e-01	2.410586516221935e-02	
22	9.769168374909493e-01	2.308316250905074e-02	
23	9.778562543070635e-01	2.214374569293653e-02	
24	9.787221652667678e-01	2.127783473323219e-02	
25	9.795228762225539e-01	2.047712377744615e-02	
26	9.802654866469903e-01	1.973451335300969e-02	
27	9.809561010515662e-01	1.904389894843384e-02	
28	9.815999974372094e-01	1.840000256279062e-02	
29	9.822017626334836e-01	1.779823736651642e-02	
30	9.827654018806543e-01	1.723459811934569e-02	
31	9.832944281990644e-01	1.670557180093557e-02	
32	9.837919357666982e-01	1.620806423330179e-02	
33	9.842606605474586e-01	1.573933945254136e-02	
34	9.847030306823015e-01	1.529696931769853e-02	
35	9.851212086050638e-01	1.487879139493620e-02	
36	9.855171264264989e-01	1.448287357350109e-02	
37	9.858925158095174e-01	1.410748419048258e-02	
38	9.862489333110698e-01	1.375106668893022e-02	
39	9.865877819735568e-01	1.341221802644321e-02	
40	9.869103297978378e-01	1.308967020216223e-02	
41	9.872177256110192e-01	1.278227438898083e-02	
42	9.875110127478675e-01	1.248898725213254e-02	
43	9.877911408894877e-01	1.220885911051228e-02	
