2.000000000000000e+00	4.537665091394085e-01	1.286315345376704e-02	
4.000000000000000e+00	4.659349655659404e-01	6.946970272351249e-04	
8.000000000000000e+00	4.665884028525825e-01	4.125974059310256e-05	
1.600000000000000e+01	4.666271190942090e-01	2.543498966611768e-06	
3.200000000000000e+01	4.666295041805804e-01	1.584125951525905e-07	
6.400000000000000e+01	4.666296527010985e-01	9.892077046380621e-09	
1.280000000000000e+02	4.666296619750568e-01	6.181187228726515e-10	
2.560000000000000e+02	4.666296625545451e-01	3.863048769758848e-11	
5.120000000000000e+02	4.666296625907614e-01	2.414124455896172e-12	
1.024000000000000e+03	4.666296625930244e-01	1.511568648027151e-13	
2.048000000000000e+03	4.666296625931659e-01	9.658940314238862e-15	
4.096000000000000e+03	4.666296625931746e-01	9.436895709313831e-16	
8.192000000000000e+03	4.666296625931766e-01	9.992007221626409e-16	
1.638400000000000e+04	4.666296625931735e-01	2.109423746787797e-15	
3.276800000000000e+04	4.666296625931772e-01	1.609823385706477e-15	
6.553600000000000e+04	4.666296625931755e-01	1.110223024625157e-16	
1.310720000000000e+05	4.666296625931716e-01	3.941291737419306e-15	
2.621440000000000e+05	4.666296625931725e-01	3.053113317719180e-15	
5.242880000000000e+05	4.666296625931717e-01	3.885780586188048e-15	
1.048576000000000e+06	4.666296625931431e-01	3.247402347028583e-14	
2.097152000000000e+06	4.666296625931546e-01	2.098321516541546e-14	
4.194304000000000e+06	4.666296625931952e-01	1.965094753586527e-14	
8.388608000000000e+06	4.666296625930849e-01	9.064970996064403e-14	
1.677721600000000e+07	4.666296625931530e-01	2.253752739989068e-14	
3.355443200000000e+07	4.666296625931158e-01	5.978550987606468e-14	
6.710886400000000e+07	4.666296625932169e-01	4.135580766728708e-14	
